sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"He finds it hard to communicate with people , not least his separated parents .",0,12,separated,VERB,Cause to move or be apart.,both owners were trying to separate the dogs
"His mother , by contrast , is the most vividly realised character in the book : nervy , flirtatious and selfish , already on her third husband , she thinks primarily of her appearance , even when visiting her dying daughter , Francis 's twin .",0,6,is,VERB,Exist.,there are no easy answers
"His mother , by contrast , is the most vividly realised character in the book : nervy , flirtatious and selfish , already on her third husband , she thinks primarily of her appearance , even when visiting her dying daughter , Francis 's twin .",0,10,realised,VERB,Become fully aware of (something) as a fact; understand clearly.,he realized his mistake at once
"His mother , by contrast , is the most vividly realised character in the book : nervy , flirtatious and selfish , already on her third husband , she thinks primarily of her appearance , even when visiting her dying daughter , Francis 's twin .",0,29,thinks,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"His mother , by contrast , is the most vividly realised character in the book : nervy , flirtatious and selfish , already on her third husband , she thinks primarily of her appearance , even when visiting her dying daughter , Francis 's twin .",0,37,visiting,VERB,Go to see and spend time with (someone) socially.,I came to visit my grandmother
The first half of the novel is dominated by the girl 's death from leukaemia .,0,6,is,VERB,Exist.,there are no easy answers
The first half of the novel is dominated by the girl 's death from leukaemia .,1,7,dominated,VERB,Have power and influence over.,the company dominates the market for operating system software
"There is a refreshing simplicity and tenderness in Motion 's account of the way Francis nurses her , but she herself is too sketchily drawn for the episode to carry much weight .",0,1,is,VERB,Exist.,there are no easy answers
"There is a refreshing simplicity and tenderness in Motion 's account of the way Francis nurses her , but she herself is too sketchily drawn for the episode to carry much weight .",0,15,nurses,VERB,Give medical and other attention to (a sick person),he was gradually nursed back to health
"There is a refreshing simplicity and tenderness in Motion 's account of the way Francis nurses her , but she herself is too sketchily drawn for the episode to carry much weight .",0,21,is,VERB,Exist.,there are no easy answers
"There is a refreshing simplicity and tenderness in Motion 's account of the way Francis nurses her , but she herself is too sketchily drawn for the episode to carry much weight .",1,24,drawn,VERB,"Produce (a picture or diagram) by making lines and marks on paper with a pencil, pen, etc.",he drew a map
"There is a refreshing simplicity and tenderness in Motion 's account of the way Francis nurses her , but she herself is too sketchily drawn for the episode to carry much weight .",1,29,carry,VERB,Support and move (someone or something) from one place to another.,medics were carrying a wounded man on a stretcher
"Meanwhile , at his public school , Francis is conducting a love-affair with an older pupil named Keith Ogilvie .",0,8,is,VERB,Exist.,there are no easy answers
"Meanwhile , at his public school , Francis is conducting a love-affair with an older pupil named Keith Ogilvie .",1,9,conducting,VERB,Organize and carry out.,in the second trial he conducted his own defence
"Meanwhile , at his public school , Francis is conducting a love-affair with an older pupil named Keith Ogilvie .",0,16,named,VERB,Give a name to.,hundreds of diseases had not yet been isolated or named
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,1,is,VERB,Exist.,there are no easy answers
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,3,rejected,VERB,"Dismiss as inadequate, unacceptable, or faulty.",union negotiators rejected a 1.5 per cent pay award
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,12,informs,VERB,Give (someone) facts or information; tell.,"he wrote to her, informing her of the situation"
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,16,is,VERB,Exist.,there are no easy answers
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,21,does,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",0,24,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .",1,27,make,VERB,Form (something) by putting parts together or combining substances; create.,my grandmother made a dress for me
